movieId,title,year,genres,(NO GENRES LISTED),ACTION,ADVENTURE,ANIMATION,CHILDREN,COMEDY,CRIME,DOCUMENTARY,DRAMA,FANTASY,FILM-NOIR,HORROR,IMAX,MUSICAL,MYSTERY,ROMANCE,SCI-FI,THRILLER,WAR,WESTERN
61167,HENRY POOLE IS HERE (2008),2008,DRAMA|MYSTERY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
61210,MUTANT CHRONICLES (2008),2008,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61236,WALTZ WITH BASHIR (VALS IM BASHIR) (2008),2008,ANIMATION|DOCUMENTARY|DRAMA|WAR,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
61240,LET THE RIGHT ONE IN (LÅT DEN RÄTTE KOMMA IN) (2008),2008,DRAMA|FANTASY|HORROR|ROMANCE,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
61246,HAMLET 2 (2008),2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61248,DEATH RACE (2008),2008,ACTION|ADVENTURE|SCI-FI|THRILLER,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
61250,"HOUSE BUNNY, THE (2008)",2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61255,"ROCKER, THE (2008)",2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61257,I.O.U.S.A. (A.K.A. IOUSA) (2008),2008,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61262,MIRRORS (2008),2008,HORROR|MYSTERY|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
61289,SUKIYAKI WESTERN DJANGO (2008),2008,ACTION|WESTERN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61319,SOMERS TOWN (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61323,BURN AFTER READING (2008),2008,COMEDY|CRIME|DRAMA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
61348,DISASTER MOVIE (2008),2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61350,BABYLON A.D. (2008),2008,ACTION|ADVENTURE|SCI-FI|THRILLER,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
61352,TRAITOR (2008),2008,CRIME|DRAMA|THRILLER,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
61394,"ONION MOVIE, THE (2008)",2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61401,"SPIRIT, THE (2008)",2008,ACTION|COMEDY|FANTASY|THRILLER,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61406,JOHN ADAMS (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61465,BANGKOK DANGEROUS (2008),2008,ACTION|CRIME|THRILLER,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
61628,SUNFLOWER (XIANG RI KUI) (2005),2005,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61692,ALTERED (2006),2006,HORROR|SCI-FI|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
61697,RIGHTEOUS KILL (2008),2008,CRIME|MYSTERY|THRILLER,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
61705,LAKEVIEW TERRACE (2008),2008,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61729,GHOST TOWN (2008),2008,COMEDY|FANTASY|ROMANCE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61818,"CROW, THE: WICKED PRAYER (2005)",2005,ACTION|ADVENTURE|FANTASY|THRILLER,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61986,APPALOOSA (2008),2008,WESTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62008,DEAD FURY (2008),2008,ACTION|ANIMATION|COMEDY|HORROR,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62081,EAGLE EYE (2008),2008,ACTION|CRIME|THRILLER|IMAX,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
62113,HOW TO LOSE FRIENDS & ALIENATE PEOPLE (2008),2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62155,NICK AND NORAH'S INFINITE PLAYLIST (2008),2008,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62208,"SOUND OF THE MOUNTAIN (THUNDER OF THE MOUNTAIN, THE) (YAMA NO OTO) (1954)",1954,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62250,GOMORRAH (GOMORRA) (2008),2008,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62293,"DUCHESS, THE (2008)",2008,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62299,ALONE IN THE DARK II (2008),2008,ACTION|HORROR,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62336,FLCL (2000),2000,ANIMATION|COMEDY|FANTASY|SCI-FI,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62344,RACHEL GETTING MARRIED (2008),2008,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62374,BODY OF LIES (2008),2008,ACTION|DRAMA|THRILLER,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
62376,CITY OF EMBER (2008),2008,ADVENTURE|CHILDREN|SCI-FI,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62383,"20,000 LEAGUES UNDER THE SEA (1916)",1916,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62394,MAX PAYNE (2008),2008,ACTION|CRIME|DRAMA|THRILLER,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
62434,ZACK AND MIRI MAKE A PORNO (2008),2008,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62437,W. (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62439,MY BEST FRIEND'S GIRL (2008),2008,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62511,"SYNECDOCHE, NEW YORK (2008)",2008,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62553,"SECRET LIFE OF BEES, THE (2008)",2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62586,"AMERICAN CAROL, AN (2008)",2008,COMEDY|FANTASY,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62644,"WAVE, THE (WELLE, DIE) (2008)",2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62662,TOKYO-GA (1985),1985,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62718,"ANGUS, THONGS AND PERFECT SNOGGING (2008)",2008,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62792,PRIDE AND GLORY (2008),2008,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62799,"EXPRESS, THE (2008)",2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62834,BABYLON 5: THE LEGEND OF THE RANGERS: TO LIVE AND DIE IN STARLIGHT (2002),2002,SCI-FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62836,BABYLON 5: THE LOST TALES - VOICES IN THE DARK (2007),2007,SCI-FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62849,ROCKNROLLA (2008),2008,ACTION|CRIME,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62956,FUTURAMA: BENDER'S GAME (2008),2008,ACTION|ADVENTURE|ANIMATION|COMEDY|FANTASY|SCI-FI,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62970,TIN MAN (2007),2007,ADVENTURE|FANTASY|SCI-FI,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62999,MADAGASCAR: ESCAPE 2 AFRICA (2008),2008,ACTION|ADVENTURE|ANIMATION|CHILDREN|COMEDY|IMAX,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63033,BLINDNESS (2008),2008,DRAMA|MYSTERY|ROMANCE|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
63062,CHANGELING (2008),2008,CRIME|DRAMA|MYSTERY,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
63072,"ROAD, THE (2009)",2009,ADVENTURE|DRAMA|THRILLER,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63082,SLUMDOG MILLIONAIRE (2008),2008,CRIME|DRAMA|ROMANCE,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
63113,QUANTUM OF SOLACE (2008),2008,ACTION|ADVENTURE|THRILLER,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63131,ROLE MODELS (2008),2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63179,TOKYO! (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63222,JCVD (2008),2008,ACTION|DRAMA|THRILLER,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
63239,CINDERELLA (1997),1997,CHILDREN|FANTASY|MUSICAL|ROMANCE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
63276,CROWS ZERO (KURÔZU ZERO) (2007),2007,ACTION,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63312,KRABAT (2008),2008,DRAMA|FANTASY,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
63393,CAMP ROCK (2008),2008,COMEDY|MUSICAL|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63433,FARSCAPE: THE PEACEKEEPER WARS (2004),2004,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63436,SAW V (2008),2008,CRIME|HORROR|THRILLER,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
63479,SEX DRIVE (2008),2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63515,THE ISLAND (2006),2006,DRAMA|MYSTERY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
63540,BEVERLY HILLS CHIHUAHUA (2008),2008,ADVENTURE|CHILDREN|COMEDY,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63768,TATTOOED LIFE (IREZUMI ICHIDAI) (1965),1965,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
63808,"CLASS, THE (ENTRE LES MURS) (2008)",2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63826,SPLINTER (2008),2008,ACTION|HORROR|THRILLER,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
63853,AUSTRALIA (2008),2008,ADVENTURE|DRAMA|WAR|WESTERN,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
63859,BOLT (2008),2008,ACTION|ADVENTURE|ANIMATION|CHILDREN|COMEDY,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63876,MILK (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63992,TWILIGHT (2008),2008,DRAMA|FANTASY|ROMANCE|THRILLER,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
64010,"CHILDREN, THE (2008)",2008,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64030,TRANSPORTER 3 (2008),2008,ACTION|ADVENTURE|CRIME|THRILLER,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
64032,FOUR CHRISTMASES (2008),2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64034,"BOY IN THE STRIPED PAJAMAS, THE (BOY IN THE STRIPED PYJAMAS, THE) (2008)",2008,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64114,FIREPROOF (2008),2008,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64116,IGOR (2008),2008,ANIMATION|COMEDY,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64167,DINOTOPIA (2002),2002,ADVENTURE|FANTASY,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64197,HUNGER (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64231,PUNISHER: WAR ZONE (2008),2008,ACTION|CRIME|DRAMA|THRILLER,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
64249,SHREK THE HALLS (2007),2007,ADVENTURE|ANIMATION|COMEDY|FANTASY,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64278,"PERVERT'S GUIDE TO CINEMA, THE (2006)",2006,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64285,WALLACE AND GROMIT IN 'A MATTER OF LOAF AND DEATH' (2008),2008,ANIMATION|COMEDY,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64497,"DAY THE EARTH STOOD STILL, THE (2008)",2008,DRAMA|SCI-FI|THRILLER|IMAX,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
64499,CHE: PART ONE (2008),2008,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64501,CHE: PART TWO (2008),2008,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64575,DOUBT (2008),2008,DRAMA|MYSTERY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64614,GRAN TORINO (2008),2008,CRIME|DRAMA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
64620,FROST/NIXON (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64622,"READER, THE (2008)",2008,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64695,SWORD OF THE STRANGER (SUTOREJIA: MUKÔ HADAN) (2007),2007,ACTION|ADVENTURE|ANIMATION,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64716,SEVEN POUNDS (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64839,"WRESTLER, THE (2008)",2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64957,"CURIOUS CASE OF BENJAMIN BUTTON, THE (2008)",2008,DRAMA|FANTASY|MYSTERY|ROMANCE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
64969,YES MAN (2008),2008,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64983,VALKYRIE (2008),2008,DRAMA|THRILLER|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
64993,5 CENTIMETERS PER SECOND (BYÔSOKU 5 SENCHIMÊTORU) (2007),2007,ANIMATION|DRAMA|ROMANCE,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64997,WAR OF THE WORLDS (2005),2005,ACTION|SCI-FI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65037,BEN X (2007),2007,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65088,BEDTIME STORIES (2008),2008,ADVENTURE|CHILDREN|COMEDY,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65126,CHOKE (2008),2008,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65130,REVOLUTIONARY ROAD (2008),2008,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65133,BLACKADDER BACK & FORTH (1999),1999,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65135,BLACKADDER'S CHRISTMAS CAROL (1988),1988,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65188,DEAR ZACHARY: A LETTER TO A SON ABOUT HIS FATHER (2008),2008,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65193,WILD CHILD (2008),2008,DRAMA|ROMANCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65216,DEFIANCE (2008),2008,DRAMA|THRILLER|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
65225,ZEITGEIST: ADDENDUM (2008),2008,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65230,MARLEY & ME (2008),2008,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65261,PONYO (GAKE NO UE NO PONYO) (2008),2008,ADVENTURE|ANIMATION|CHILDREN|FANTASY,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65350,"GENERAL DIED AT DAWN, THE (1936)",1936,ADVENTURE|CRIME|THRILLER,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65359,EARTHSEA (LEGEND OF EARTHSEA) (2004),2004,ADVENTURE|DRAMA|FANTASY,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65514,IP MAN (2008),2008,ACTION|DRAMA|WAR,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
65577,"TALE OF DESPEREAUX, THE (2008)",2008,ADVENTURE|ANIMATION|CHILDREN|COMEDY|FANTASY,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65585,BRIDE WARS (2009),2009,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65588,"GAMERS, THE: DORKNESS RISING (2008)",2008,ACTION|ADVENTURE|COMEDY|FANTASY,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65596,MESRINE: KILLER INSTINCT (L'INSTINCT DE MORT) (2008),2008,ACTION|CRIME|DRAMA|THRILLER,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
65601,MY BLOODY VALENTINE 3-D (2009),2009,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
65631,BATTLE IN SEATTLE (2007),2007,ACTION|DRAMA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65642,"TIMECRIMES (CRONOCRÍMENES, LOS) (2007)",2007,SCI-FI|THRILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
65651,FIRE AND ICE (2008),2008,ADVENTURE|FANTASY,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65682,UNDERWORLD: RISE OF THE LYCANS (2009),2009,ACTION|FANTASY|HORROR|THRILLER,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
65685,INKHEART (2008),2008,ADVENTURE|FANTASY,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65738,REVENGE OF THE NERDS III: THE NEXT GENERATION (1992),1992,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65740,REVENGE OF THE NERDS IV: NERDS IN LOVE (1994),1994,COMEDY|ROMANCE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65802,PAUL BLART: MALL COP (2009),2009,ACTION|COMEDY|CRIME,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65810,NOTORIOUS (2009),2009,DRAMA|MUSICAL,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
65882,"UNINVITED, THE (2009)",2009,DRAMA|HORROR|MYSTERY|THRILLER,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
65982,OUTLANDER (2008),2008,ACTION|ADVENTURE|SCI-FI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66090,EDEN LAKE (2008),2008,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
66097,CORALINE (2009),2009,ANIMATION|FANTASY|THRILLER,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66171,PUSH (2009),2009,SCI-FI|THRILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
66198,"INTERNATIONAL, THE (2009)",2009,DRAMA|THRILLER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66203,HE'S JUST NOT THAT INTO YOU (2009),2009,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66240,DEAD LIKE ME: LIFE AFTER DEATH (2009),2009,COMEDY|FANTASY,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66297,FUTURAMA: INTO THE WILD GREEN YONDER (2009),2009,ACTION|ANIMATION|COMEDY|SCI-FI,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66310,FRONTIÈRE(S) (2007),2007,DRAMA|HORROR|THRILLER,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66320,"11TH HOUR, THE (2007)",2007,DOCUMENTARY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66335,AFRO SAMURAI: RESURRECTION (2009),2009,ANIMATION,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66371,DEPARTURES (OKURIBITO) (2008),2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66427,MY NAME IS BRUCE (2007),2007,COMEDY|HORROR,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66509,FUNNY PEOPLE (2009),2009,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66511,BERLIN CALLING (2008),2008,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66544,NUREMBERG (2000),2000,DRAMA|WAR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66665,AWAY WE GO (2009),2009,COMEDY|DRAMA|ROMANCE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66744,"DIVO, IL (2008)",2008,DRAMA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66783,FRIDAY THE 13TH (2009),2009,HORROR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66785,"GOOD, THE BAD, THE WEIRD, THE (JOHEUNNOM NABBEUNNOM ISANGHANNOM) (2008)",2008,ACTION|ADVENTURE|COMEDY|WESTERN,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66798,"PINK PANTHER 2, THE (2009)",2009,ADVENTURE|COMEDY|MYSTERY,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66915,ROCK-A-DOODLE (1991),1991,ADVENTURE|ANIMATION|CHILDREN|MUSICAL,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66934,DR. HORRIBLE'S SING-ALONG BLOG (2008),2008,COMEDY|DRAMA|MUSICAL|SCI-FI,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
66943,"COTTAGE, THE (2008)",2008,COMEDY|CRIME|HORROR|THRILLER,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
67087,"I LOVE YOU, MAN (2009)",2009,COMEDY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67168,DANCE OF THE DEAD (2008),2008,ADVENTURE|COMEDY|HORROR,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67186,"HAUNTING IN CONNECTICUT, THE (2009)",2009,HORROR|THRILLER,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
67193,DUPLICITY (2009),2009,CRIME|ROMANCE|THRILLER,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
67197,KNOWING (2009),2009,ACTION|DRAMA|MYSTERY|SCI-FI|THRILLER,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
67255,"GIRL WITH THE DRAGON TATTOO, THE (MÄN SOM HATAR KVINNOR) (2009)",2009,CRIME|DRAMA|MYSTERY|THRILLER,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
67267,SUNSHINE CLEANING (2008),2008,COMEDY|DRAMA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67295,KUNG FU PANDA: SECRETS OF THE FURIOUS FIVE (2008),2008,ACTION|ANIMATION|CHILDREN|COMEDY,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67361,ECHELON CONSPIRACY (2009),2009,ACTION|MYSTERY|THRILLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67408,MONSTERS VS. ALIENS (2009),2009,ANIMATION|SCI-FI|IMAX,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
67508,"BAADER MEINHOF KOMPLEX, DER (2008)",2008,ACTION|CRIME|DRAMA|THRILLER,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
